NAME,B01001_001E,B01002_001E,B19013_001E,B19301_001E,B23025_002E,B23025_003E,B23025_004E,B25077_001E,B25064_001E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,state,county
"Sevier County, Arkansas",15913.0,34.9,53567.0,26369.0,7195.0,7195.0,6865.0,99200.0,700.0,764.0,345.0,29.0,7.0,05,133
"Sharp County, Arkansas",17422.0,47.4,43332.0,25283.0,6701.0,6679.0,6268.0,89900.0,610.0,946.0,321.0,107.0,78.0,05,135
"Stone County, Arkansas",12393.0,49.5,37664.0,21640.0,4131.0,4129.0,3907.0,153700.0,669.0,847.0,367.0,7.0,90.0,05,137
"Union County, Arkansas",38815.0,41.3,49745.0,29252.0,16863.0,16863.0,16232.0,110900.0,775.0,3250.0,1274.0,293.0,77.0,05,139
"Van Buren County, Arkansas",15900.0,49.7,45768.0,26183.0,5692.0,5692.0,5427.0,117900.0,716.0,1229.0,546.0,116.0,81.0,05,141
"Washington County, Arkansas",247331.0,32.3,61985.0,34531.0,126489.0,126403.0,120991.0,235500.0,935.0,30466.0,14964.0,3650.0,3035.0,05,143
"White County, Arkansas",77118.0,38.3,51144.0,27364.0,34046.0,34031.0,32261.0,150700.0,793.0,6067.0,2953.0,648.0,683.0,05,145
"Woodruff County, Arkansas",6259.0,45.2,49608.0,29216.0,2820.0,2820.0,2630.0,96100.0,582.0,375.0,298.0,48.0,3.0,05,147
"Yell County, Arkansas",20342.0,40.0,55879.0,26044.0,9322.0,9290.0,8930.0,128400.0,647.0,1306.0,419.0,111.0,77.0,05,149
"Alameda County, California",1663823.0,38.4,122488.0,60193.0,917030.0,915389.0,870099.0,999200.0,2229.0,343246.0,188430.0,37072.0,39387.0,06,001
"Alpine County, California",1515.0,43.0,101125.0,55425.0,679.0,679.0,646.0,463900.0,-666666666.0,248.0,86.0,47.0,42.0,06,003
"Amador County, California",40577.0,49.6,74853.0,40379.0,16920.0,16893.0,15877.0,409600.0,1257.0,4598.0,1287.0,534.0,141.0,06,005
"Butte County, California",213605.0,36.5,66085.0,36374.0,102844.0,102722.0,95378.0,371600.0,1280.0,28092.0,9286.0,3363.0,2113.0,06,007
"Calaveras County, California",45674.0,52.1,77526.0,37935.0,18537.0,18512.0,17362.0,404200.0,1621.0,5150.0,1723.0,410.0,294.0,06,009
"Colusa County, California",21811.0,36.0,69619.0,31915.0,10501.0,10501.0,9728.0,360100.0,1061.0,1530.0,359.0,82.0,32.0,06,011
"Contra Costa County, California",1162648.0,40.1,120020.0,59083.0,609892.0,609269.0,573653.0,787300.0,2234.0,219701.0,95646.0,26142.0,18266.0,06,013
"Del Norte County, California",27462.0,40.0,61149.0,28396.0,10574.0,10574.0,9912.0,282500.0,1146.0,2193.0,841.0,290.0,161.0,06,015
"El Dorado County, California",191713.0,46.2,99246.0,55455.0,92440.0,92203.0,87959.0,597600.0,1597.0,35536.0,11964.0,3985.0,1953.0,06,017
"Fresno County, California",1008280.0,32.8,67756.0,30130.0,464635.0,463342.0,423399.0,338200.0,1207.0,96794.0,32332.0,11596.0,5285.0,06,019
"Glenn County, California",28657.0,35.8,64033.0,28106.0,13554.0,13536.0,12496.0,295400.0,978.0,2120.0,432.0,113.0,82.0,06,021
"Humboldt County, California",136132.0,39.5,57881.0,33988.0,66837.0,66645.0,60483.0,386000.0,1191.0,19011.0,6619.0,2135.0,1333.0,06,023
"Imperial County, California",179578.0,32.6,53847.0,21216.0,70112.0,69742.0,60537.0,256000.0,961.0,13008.0,3370.0,843.0,319.0,06,025
"Inyo County, California",18829.0,44.6,63417.0,36673.0,8707.0,8707.0,8281.0,325900.0,1131.0,2406.0,1236.0,98.0,275.0,06,027
"Kern County, California",906883.0,32.2,63883.0,27976.0,394325.0,391833.0,358961.0,282800.0,1161.0,66940.0,25009.0,6336.0,3086.0,06,029
"Kings County, California",152515.0,32.1,68540.0,26193.0,63820.0,58267.0,52915.0,281400.0,1201.0,9541.0,2996.0,795.0,669.0,06,031
"Lake County, California",68024.0,44.5,56259.0,34020.0,28401.0,28356.0,25408.0,291300.0,1206.0,5943.0,2012.0,646.0,313.0,06,033
"Lassen County, California",31873.0,37.2,59515.0,23646.0,9847.0,9811.0,9034.0,233100.0,1038.0,2138.0,427.0,213.0,94.0,06,035
"Los Angeles County, California",9936690.0,37.4,83411.0,41847.0,5240842.0,5235164.0,4869620.0,732200.0,1805.0,1542422.0,568367.0,177960.0,100810.0,06,037
"Madera County, California",157243.0,34.4,73543.0,28158.0,67511.0,67318.0,59826.0,340300.0,1185.0,11497.0,3900.0,1034.0,556.0,06,039
"Marin County, California",260485.0,47.4,142019.0,87300.0,137001.0,136803.0,128916.0,1291800.0,2487.0,65256.0,31365.0,13822.0,6657.0,06,041
"Mariposa County, California",17130.0,51.6,60021.0,36106.0,7738.0,7734.0,7252.0,335900.0,1134.0,2607.0,951.0,145.0,165.0,06,043
"Mendocino County, California",91145.0,43.7,61335.0,34977.0,41923.0,41873.0,38062.0,463700.0,1240.0,9382.0,4315.0,1411.0,523.0,06,045
"Merced County, California",282290.0,31.5,64772.0,26869.0,124229.0,123984.0,110712.0,342300.0,1200.0,17165.0,5319.0,1285.0,908.0,06,047
"Modoc County, California",8651.0,47.5,54962.0,28860.0,3468.0,3452.0,3188.0,184900.0,796.0,1062.0,390.0,61.0,38.0,06,049
"Mono County, California",13219.0,40.5,82038.0,43315.0,7583.0,7423.0,7279.0,496800.0,1259.0,1897.0,541.0,440.0,175.0,06,051
"Monterey County, California",437609.0,35.1,91043.0,37741.0,204219.0,198006.0,187502.0,683700.0,1873.0,45473.0,20444.0,5737.0,4059.0,06,053
"Napa County, California",137384.0,42.5,105809.0,54306.0,72179.0,72132.0,68399.0,794500.0,2037.0,24039.0,8534.0,3133.0,1464.0,06,055
"Nevada County, California",102322.0,50.2,79395.0,46706.0,47277.0,47154.0,45064.0,559700.0,1487.0,19803.0,7518.0,2131.0,1210.0,06,057
"Orange County, California",3175227.0,38.7,109361.0,50683.0,1691432.0,1688826.0,1598126.0,862900.0,2248.0,591937.0,238150.0,69299.0,40432.0,06,059
"Placer County, California",406608.0,42.3,109375.0,54004.0,199608.0,198559.0,190093.0,627100.0,1874.0,79373.0,29273.0,9413.0,3711.0,06,061
"Plumas County, California",19650.0,52.3,67885.0,41701.0,8344.0,8321.0,7654.0,310100.0,1102.0,2227.0,746.0,137.0,117.0,06,063
"Riverside County, California",2429487.0,36.3,84505.0,35356.0,1156633.0,1150967.0,1073342.0,462900.0,1711.0,244893.0,100450.0,22490.0,15613.0,06,065
"Sacramento County, California",1579211.0,36.8,84010.0,39763.0,797065.0,795310.0,745145.0,465900.0,1599.0,227553.0,82498.0,28304.0,13049.0,06,067
"San Benito County, California",64753.0,35.7,104451.0,40799.0,34096.0,34055.0,31928.0,703200.0,1830.0,6667.0,1989.0,458.0,191.0,06,069
"San Bernardino County, California",2180563.0,33.9,77423.0,31348.0,1043832.0,1029549.0,955659.0,438000.0,1584.0,201183.0,81561.0,16850.0,11786.0,06,071
"San Diego County, California",3289701.0,36.7,96974.0,46957.0,1767452.0,1681442.0,1574825.0,725200.0,2011.0,564011.0,242010.0,65544.0,55116.0,06,073
"San Francisco County, California",851036.0,39.3,136689.0,86186.0,526446.0,526058.0,497881.0,1348700.0,2316.0,238669.0,111452.0,34832.0,21821.0,06,075
"San Joaquin County, California",779445.0,34.8,82837.0,33870.0,365401.0,364956.0,338625.0,462000.0,1542.0,68376.0,22666.0,6319.0,3337.0,06,077
"San Luis Obispo County, California",281712.0,40.0,90158.0,47390.0,139676.0,138411.0,131506.0,726700.0,1800.0,45318.0,17559.0,5987.0,3103.0,06,079
"San Mateo County, California",754250.0,40.3,149907.0,77741.0,422158.0,421651.0,402467.0,1441300.0,2805.0,161021.0,81293.0,22518.0,24847.0,06,081
"Santa Barbara County, California",445213.0,34.3,92332.0,44635.0,224327.0,222002.0,208588.0,714800.0,1964.0,59212.0,25044.0,7608.0,7279.0,06,083
"Santa Clara County, California",1916831.0,37.7,153792.0,73017.0,1049791.0,1048639.0,1002047.0,1316800.0,2719.0,377331.0,262781.0,39373.0,62687.0,06,085
"Santa Cruz County, California",268571.0,39.2,104409.0,52887.0,142634.0,142569.0,134104.0,951300.0,2094.0,44286.0,21144.0,5788.0,5319.0,06,087
"Shasta County, California",181852.0,41.7,68347.0,36458.0,81740.0,81663.0,76314.0,327500.0,1232.0,19783.0,6335.0,2367.0,842.0,06,089
"Sierra County, California",2916.0,54.9,61108.0,37692.0,1317.0,1317.0,1243.0,289400.0,1184.0,265.0,147.0,118.0,7.0,06,091
"Siskiyou County, California",44049.0,47.2,53898.0,33650.0,17987.0,17960.0,16623.0,260200.0,984.0,4772.0,1505.0,530.0,262.0,06,093
"Solano County, California",450995.0,38.8,97037.0,42886.0,229557.0,225433.0,212158.0,549100.0,1981.0,60316.0,19531.0,5380.0,2955.0,06,095
"Sonoma County, California",488436.0,42.7,99266.0,52523.0,262304.0,261458.0,247915.0,748500.0,2029.0,82815.0,33801.0,12180.0,5503.0,06,097
"Stanislaus County, California",552063.0,34.5,74872.0,32044.0,258395.0,258171.0,237110.0,393300.0,1433.0,44136.0,13144.0,4413.0,2194.0,06,099
"Sutter County, California",99101.0,36.0,72654.0,34039.0,46506.0,45734.0,42251.0,375400.0,1289.0,9068.0,2964.0,840.0,530.0,06,101
"Tehama County, California",65484.0,40.3,59029.0,33800.0,27665.0,27635.0,25597.0,290400.0,1119.0,5951.0,1664.0,473.0,86.0,06,103
"Trinity County, California",15889.0,53.2,47317.0,32856.0,5639.0,5613.0,5200.0,326200.0,928.0,1463.0,596.0,134.0,215.0,06,105
"Tulare County, California",473446.0,31.5,64474.0,26282.0,210314.0,209802.0,190883.0,280900.0,1137.0,28337.0,11441.0,3041.0,1051.0,06,107
"Tuolumne County, California",54993.0,48.7,70432.0,40095.0,22727.0,22724.0,20829.0,377700.0,1129.0,6941.0,2422.0,626.0,294.0,06,109
"Ventura County, California",842009.0,39.0,102141.0,45846.0,436577.0,432376.0,409387.0,719100.0,2140.0,125787.0,51062.0,13864.0,9224.0,06,111
"Yolo County, California",217141.0,32.0,85097.0,41703.0,108854.0,108433.0,102693.0,555200.0,1655.0,28888.0,14307.0,6056.0,6623.0,06,113
"Yuba County, California",81705.0,33.5,66693.0,30036.0,36560.0,34195.0,31657.0,350600.0,1137.0,5915.0,2241.0,480.0,321.0,06,115
"Adams County, Colorado",520149.0,34.4,86297.0,37550.0,289727.0,289108.0,275757.0,425000.0,1632.0,62602.0,23725.0,2665.0,3001.0,08,001
"Alamosa County, Colorado",16460.0,32.2,52271.0,28945.0,8171.0,8171.0,7897.0,198500.0,815.0,1551.0,830.0,193.0,193.0,08,003
"Arapahoe County, Colorado",654453.0,37.1,92292.0,49530.0,373465.0,371345.0,354417.0,480500.0,1708.0,125322.0,56515.0,12254.0,8093.0,08,005
"Archuleta County, Colorado",13509.0,50.8,66813.0,39155.0,6296.0,6273.0,5974.0,432400.0,1184.0,2539.0,1211.0,215.0,143.0,08,007
"Baca County, Colorado",3496.0,42.0,42115.0,28115.0,1520.0,1520.0,1494.0,119700.0,474.0,444.0,127.0,27.0,12.0,08,009
"Bent County, Colorado",5561.0,40.7,45776.0,19041.0,1780.0,1780.0,1682.0,110700.0,778.0,410.0,216.0,33.0,2.0,08,011
"Boulder County, Colorado",328658.0,37.0,99770.0,57339.0,186545.0,186274.0,178057.0,671100.0,1828.0,75431.0,42263.0,8318.0,11717.0,08,013
"Broomfield County, Colorado",73946.0,38.6,117541.0,60862.0,43321.0,43262.0,41879.0,581600.0,1923.0,18430.0,8967.0,1370.0,1665.0,08,014
"Chaffee County, Colorado",19564.0,47.8,65703.0,38167.0,9314.0,9314.0,8752.0,514900.0,1330.0,3738.0,1971.0,507.0,209.0,08,015
"Cheyenne County, Colorado",1726.0,43.2,65577.0,38791.0,905.0,905.0,886.0,166300.0,860.0,196.0,73.0,10.0,8.0,08,017
"Clear Creek County, Colorado",9403.0,49.5,87169.0,59550.0,5883.0,5867.0,5590.0,506900.0,1201.0,2202.0,1521.0,334.0,149.0,08,019
"Conejos County, Colorado",7553.0,39.1,44093.0,25240.0,3303.0,3303.0,3066.0,154500.0,686.0,818.0,350.0,42.0,17.0,08,021
"Costilla County, Colorado",3534.0,52.8,34578.0,24318.0,1316.0,1316.0,1229.0,145200.0,691.0,441.0,158.0,20.0,0.0,08,023
"Crowley County, Colorado",5782.0,41.3,40685.0,20909.0,1713.0,1713.0,1589.0,92700.0,988.0,387.0,141.0,5.0,1.0,08,025
"Custer County, Colorado",4885.0,58.1,66250.0,37232.0,2152.0,2152.0,2046.0,327100.0,865.0,853.0,369.0,66.0,93.0,08,027
"Delta County, Colorado",31173.0,47.8,56349.0,33055.0,12792.0,12792.0,12228.0,291400.0,933.0,3710.0,1534.0,271.0,95.0,08,029
"Denver County, Colorado",710800.0,34.9,85853.0,56381.0,437532.0,436576.0,416271.0,540400.0,1665.0,172213.0,74659.0,23682.0,11230.0,08,031
"Dolores County, Colorado",2329.0,59.2,64708.0,38098.0,1107.0,1107.0,1073.0,208000.0,1513.0,300.0,141.0,61.0,0.0,08,033
"Douglas County, Colorado",360206.0,39.3,139010.0,63186.0,205303.0,204222.0,197288.0,635100.0,1953.0,94158.0,40565.0,6891.0,4265.0,08,035
"Eagle County, Colorado",55650.0,38.3,98887.0,55007.0,33682.0,33618.0,32146.0,728400.0,1868.0,14027.0,5093.0,1211.0,395.0,08,037
"Elbert County, Colorado",26457.0,45.6,124360.0,55535.0,14539.0,14508.0,14177.0,623300.0,1436.0,4850.0,1538.0,215.0,175.0,08,039
"El Paso County, Colorado",730323.0,34.7,82748.0,41444.0,395674.0,362787.0,342274.0,390500.0,1507.0,117443.0,58200.0,8901.0,7867.0,08,041
"Fremont County, Colorado",49107.0,44.9,56165.0,28224.0,17787.0,17702.0,16855.0,264300.0,959.0,5340.0,1879.0,322.0,153.0,08,043
"Garfield County, Colorado",61683.0,37.2,82772.0,39024.0,35155.0,35155.0,34042.0,449300.0,1444.0,8965.0,3296.0,1265.0,389.0,08,045
"Gilpin County, Colorado",5856.0,47.4,95902.0,57593.0,3651.0,3651.0,3574.0,465300.0,1263.0,973.0,599.0,227.0,245.0,08,047
"Grand County, Colorado",15724.0,44.6,79367.0,43553.0,9208.0,9208.0,8786.0,461200.0,1243.0,2648.0,1459.0,447.0,3.0,08,049
"Gunnison County, Colorado",17018.0,36.4,76538.0,44167.0,10808.0,10808.0,10414.0,530300.0,1168.0,4652.0,1411.0,353.0,266.0,08,051
"Hinsdale County, Colorado",911.0,56.9,58712.0,46944.0,423.0,423.0,415.0,369200.0,979.0,197.0,101.0,53.0,0.0,08,053
"Huerfano County, Colorado",6896.0,55.4,49631.0,29508.0,2674.0,2674.0,2503.0,231200.0,735.0,847.0,347.0,123.0,29.0,08,055
"Jackson County, Colorado",1440.0,51.5,38686.0,29657.0,719.0,719.0,660.0,227300.0,1266.0,174.0,103.0,19.0,0.0,08,057
"Jefferson County, Colorado",580519.0,40.2,103167.0,54571.0,335292.0,335103.0,322035.0,556800.0,1696.0,132350.0,56924.0,10136.0,9241.0,08,059
"Kiowa County, Colorado",1347.0,43.3,45250.0,27957.0,649.0,649.0,649.0,127400.0,813.0,117.0,45.0,2.0,3.0,08,061
"Kit Carson County, Colorado",7039.0,39.2,58992.0,36039.0,3660.0,3660.0,3564.0,182700.0,931.0,578.0,200.0,78.0,10.0,08,063
"Lake County, Colorado",7403.0,36.8,78942.0,44794.0,4722.0,4718.0,4606.0,331000.0,1554.0,1245.0,615.0,159.0,51.0,08,065
"La Plata County, Colorado",55983.0,41.8,81936.0,44614.0,30220.0,30198.0,29235.0,497800.0,1344.0,12325.0,4837.0,1066.0,740.0,08,067
"Larimer County, Colorado",359363.0,36.3,87199.0,46676.0,201773.0,200993.0,191817.0,488300.0,1584.0,73222.0,34627.0,6414.0,7425.0,08,069
"Las Animas County, Colorado",14422.0,46.8,48965.0,29432.0,6301.0,6301.0,5834.0,190900.0,806.0,1069.0,389.0,115.0,181.0,08,071
"Lincoln County, Colorado",5583.0,40.4,59167.0,27610.0,2237.0,2220.0,2169.0,238000.0,820.0,766.0,128.0,33.0,29.0,08,073
"Logan County, Colorado",21302.0,38.9,54864.0,29440.0,10780.0,10771.0,10431.0,203100.0,854.0,1791.0,1026.0,87.0,62.0,08,075
"Mesa County, Colorado",156131.0,40.6,68077.0,36303.0,78406.0,78359.0,74204.0,312600.0,1089.0,22061.0,7328.0,1862.0,1624.0,08,077
"Mineral County, Colorado",794.0,54.7,58929.0,37647.0,436.0,433.0,412.0,379000.0,824.0,278.0,73.0,29.0,15.0,08,079
"Moffat County, Colorado",13232.0,37.1,63983.0,33019.0,6504.0,6459.0,6110.0,247500.0,974.0,1333.0,327.0,72.0,118.0,08,081
"Montezuma County, Colorado",26070.0,43.7,61377.0,31044.0,11367.0,11367.0,10871.0,282500.0,893.0,3328.0,1685.0,258.0,363.0,08,083
"Montrose County, Colorado",42823.0,45.9,62817.0,35755.0,19483.0,19404.0,18575.0,314100.0,1061.0,5769.0,1929.0,463.0,432.0,08,085
"Morgan County, Colorado",29045.0,36.9,70471.0,30422.0,14335.0,14335.0,13810.0,277400.0,1038.0,2194.0,918.0,140.0,96.0,08,087
"Otero County, Colorado",18580.0,40.5,47500.0,25789.0,7616.0,7616.0,7169.0,132600.0,802.0,1399.0,685.0,138.0,94.0,08,089
"Ouray County, Colorado",4936.0,56.8,78750.0,47768.0,2288.0,2288.0,2193.0,596400.0,1239.0,1275.0,534.0,187.0,73.0,08,091
"Park County, Colorado",17597.0,51.3,85019.0,48221.0,9000.0,9000.0,8651.0,458600.0,1788.0,3305.0,1230.0,187.0,310.0,08,093
"Phillips County, Colorado",4493.0,40.6,58474.0,37996.0,2105.0,2105.0,2076.0,258200.0,848.0,572.0,100.0,105.0,2.0,08,095
"Pitkin County, Colorado",17325.0,46.7,96123.0,87561.0,10731.0,10720.0,10499.0,912300.0,1772.0,5045.0,2218.0,910.0,346.0,08,097
"Prowers County, Colorado",11968.0,37.8,49422.0,29026.0,5627.0,5627.0,5379.0,120200.0,764.0,777.0,401.0,156.0,42.0,08,099
"Pueblo County, Colorado",168135.0,39.8,59436.0,31513.0,75345.0,74855.0,70427.0,238400.0,967.0,18044.0,7741.0,1311.0,812.0,08,101
"Rio Blanco County, Colorado",6511.0,39.2,69882.0,30140.0,3088.0,3088.0,2900.0,231800.0,893.0,711.0,276.0,26.0,21.0,08,103
"Rio Grande County, Colorado",11442.0,41.3,57591.0,34328.0,5655.0,5641.0,5301.0,202300.0,649.0,1693.0,700.0,109.0,29.0,08,105
"Routt County, Colorado",24944.0,41.9,95144.0,58304.0,14265.0,14229.0,13819.0,691800.0,1721.0,5931.0,2353.0,907.0,188.0,08,107
"Saguache County, Colorado",6454.0,49.9,51946.0,34311.0,2996.0,2989.0,2691.0,166500.0,720.0,627.0,453.0,34.0,81.0,08,109
"San Juan County, Colorado",690.0,49.3,67344.0,42678.0,411.0,411.0,381.0,344600.0,1031.0,134.0,92.0,4.0,0.0,08,111
"San Miguel County, Colorado",8082.0,41.9,72829.0,55184.0,5129.0,5129.0,4939.0,561400.0,1267.0,2874.0,727.0,262.0,42.0,08,113
"Sedgwick County, Colorado",2391.0,44.5,45855.0,32776.0,1112.0,1112.0,1075.0,136000.0,692.0,309.0,123.0,7.0,16.0,08,115
"Summit County, Colorado",30955.0,39.0,100611.0,54935.0,20157.0,20157.0,19419.0,760000.0,1807.0,7876.0,3115.0,1151.0,426.0,08,117
"Teller County, Colorado",24758.0,51.1,69655.0,41836.0,12017.0,11977.0,11519.0,405500.0,1609.0,4448.0,2252.0,316.0,320.0,08,119
"Washington County, Colorado",4817.0,40.2,59087.0,33374.0,2367.0,2367.0,2284.0,208300.0,908.0,561.0,210.0,23.0,31.0,08,121
"Weld County, Colorado",331466.0,35.0,89182.0,39480.0,177726.0,177543.0,168820.0,412200.0,1351.0,42730.0,17650.0,3132.0,2572.0,08,123
"Yuma County, Colorado",9938.0,39.6,60118.0,32575.0,5148.0,5148.0,4857.0,201500.0,866.0,1020.0,520.0,65.0,24.0,08,125
"Capitol Planning Region, Connecticut",977165.0,39.8,88190.0,47802.0,526999.0,526097.0,496708.0,283800.0,1297.0,154850.0,90201.0,20616.0,11882.0,09,110
"Greater Bridgeport Planning Region, Connecticut",326381.0,40.5,83147.0,48201.0,173419.0,173331.0,159994.0,372000.0,1446.0,52095.0,30144.0,7205.0,2991.0,09,120
"Lower Connecticut River Valley Planning Region, Connecticut",175244.0,45.6,99742.0,54712.0,99031.0,98854.0,94796.0,341300.0,1345.0,32151.0,19862.0,3649.0,2714.0,09,130
"Naugatuck Valley Planning Region, Connecticut",451887.0,41.1,82939.0,44275.0,243440.0,242961.0,227485.0,273500.0,1218.0,60414.0,35458.0,6825.0,3960.0,09,140
"Northeastern Connecticut Planning Region, Connecticut",95687.0,41.7,83119.0,40723.0,52355.0,52270.0,48377.0,268500.0,1119.0,9844.0,6075.0,597.0,736.0,09,150
"Northwest Hills Planning Region, Connecticut",112696.0,45.1,87971.0,52279.0,61328.0,61274.0,57987.0,296800.0,1149.0,18125.0,10119.0,2215.0,902.0,09,160
"South Central Connecticut Planning Region, Connecticut",571298.0,39.9,83617.0,46781.0,307591.0,307364.0,288553.0,309600.0,1408.0,81523.0,51835.0,15165.0,11377.0,09,170
"Southeastern Connecticut Planning Region, Connecticut",280293.0,41.6,80330.0,43292.0,149787.0,144251.0,136582.0,275900.0,1254.0,38034.0,22122.0,3865.0,2845.0,09,180
"Western Connecticut Planning Region, Connecticut",620666.0,41.1,118930.0,76090.0,341391.0,341173.0,322043.0,595600.0,1952.0,126881.0,75387.0,21548.0,9014.0,09,190
"Kent County, Delaware",182400.0,38.5,69278.0,33191.0,89645.0,87031.0,81794.0,272300.0,1224.0,19471.0,10186.0,1331.0,1289.0,10,001
"New Castle County, Delaware",570567.0,39.0,85309.0,44725.0,306513.0,305357.0,288800.0,312000.0,1327.0,86580.0,46502.0,8210.0,10053.0,10,003
"Sussex County, Delaware",240668.0,51.3,75406.0,42958.0,109570.0,109382.0,103861.0,324400.0,1162.0,33162.0,18345.0,3639.0,2589.0,10,005
"Alachua County, Florida",279729.0,31.7,57566.0,35684.0,140445.0,140336.0,133225.0,245600.0,1191.0,40168.0,22264.0,7644.0,8980.0,12,001
"Baker County, Florida",27969.0,37.7,67872.0,28612.0,12235.0,12104.0,11509.0,198900.0,959.0,1603.0,749.0,197.0,111.0,12,003
"Bay County, Florida",181055.0,41.2,65999.0,36868.0,91416.0,88474.0,84899.0,246800.0,1311.0,22211.0,9060.0,1977.0,1218.0,12,005
"Bradford County, Florida",27816.0,39.9,54759.0,25276.0,11374.0,11301.0,10645.0,153900.0,902.0,1602.0,657.0,225.0,169.0,12,007
"Brevard County, Florida",610723.0,47.0,71308.0,40111.0,288778.0,286362.0,272451.0,278000.0,1327.0,91368.0,45017.0,7401.0,6087.0,12,009
"Broward County, Florida",1940907.0,41.0,70331.0,39753.0,1047061.0,1045495.0,985363.0,348600.0,1683.0,299209.0,126236.0,40720.0,17078.0,12,011
"Calhoun County, Florida",13753.0,41.9,41526.0,21324.0,4691.0,4691.0,4518.0,118100.0,610.0,769.0,269.0,62.0,12.0,12,013
"Charlotte County, Florida",189900.0,59.9,62164.0,38466.0,72153.0,72081.0,67994.0,265800.0,1206.0,24826.0,10730.0,2700.0,1384.0,12,015
"Citrus County, Florida",155173.0,56.9,52569.0,33514.0,53190.0,53142.0,49315.0,190800.0,1000.0,15052.0,6543.0,1834.0,938.0,12,017
"Clay County, Florida",219650.0,39.9,82242.0,37334.0,110535.0,108299.0,103623.0,254500.0,1372.0,28107.0,10217.0,2410.0,1136.0,12,019
"Collier County, Florida",380221.0,52.2,82011.0,56666.0,169085.0,168972.0,161734.0,443700.0,1599.0,66537.0,31325.0,10073.0,5075.0,12,021
"Columbia County, Florida",69832.0,40.7,53501.0,28317.0,29637.0,29497.0,27450.0,165300.0,905.0,5293.0,1799.0,342.0,343.0,12,023
"DeSoto County, Florida",34258.0,41.7,45000.0,21726.0,13721.0,13721.0,12390.0,139500.0,861.0,1960.0,687.0,141.0,112.0,12,027
"Dixie County, Florida",16737.0,45.8,45057.0,20508.0,5740.0,5740.0,5447.0,93200.0,805.0,661.0,209.0,111.0,18.0,12,029
"Duval County, Florida",995708.0,36.6,65579.0,37376.0,522634.0,507729.0,484091.0,251300.0,1293.0,146544.0,53477.0,12933.0,7319.0,12,031
"Escambia County, Florida",321296.0,38.1,61642.0,33656.0,159231.0,149267.0,139992.0,206400.0,1170.0,38493.0,16218.0,3495.0,3051.0,12,033
"Flagler County, Florida",117515.0,52.4,69251.0,40463.0,50160.0,50038.0,48151.0,293700.0,1561.0,16803.0,6603.0,1564.0,798.0,12,035
"Franklin County, Florida",12276.0,48.7,58107.0,31433.0,4669.0,4669.0,4255.0,236100.0,1045.0,1120.0,662.0,141.0,110.0,12,037
"Gadsden County, Florida",43746.0,41.9,45721.0,23898.0,17217.0,17186.0,16452.0,137300.0,781.0,3856.0,1735.0,165.0,256.0,12,039
"Gilchrist County, Florida",18070.0,42.7,56823.0,31477.0,7850.0,7850.0,7606.0,165500.0,801.0,1284.0,451.0,99.0,53.0,12,041
"Glades County, Florida",12179.0,47.4,37221.0,23296.0,3814.0,3814.0,3608.0,91300.0,832.0,912.0,262.0,50.0,18.0,12,043
"Gulf County, Florida",15002.0,46.5,56250.0,30011.0,5535.0,5528.0,5290.0,197700.0,1143.0,1515.0,783.0,186.0,57.0,12,045
"Hamilton County, Florida",13492.0,41.8,47668.0,17331.0,4054.0,4054.0,3681.0,100800.0,778.0,667.0,217.0,26.0,11.0,12,047
"Hardee County, Florida",25528.0,35.2,44665.0,23380.0,9857.0,9844.0,8992.0,118700.0,904.0,1169.0,462.0,76.0,11.0,12,049
"Hendry County, Florida",39902.0,35.1,49259.0,24825.0,19321.0,19321.0,18209.0,153200.0,892.0,1947.0,494.0,113.0,130.0,12,051
"Hernando County, Florida",196621.0,48.5,59202.0,31516.0,83798.0,83733.0,78778.0,214700.0,1155.0,19903.0,6999.0,1793.0,763.0,12,053
"Highlands County, Florida",102339.0,54.1,53679.0,31864.0,37916.0,37916.0,35324.0,155900.0,919.0,9422.0,3200.0,1315.0,524.0,12,055
"Hillsborough County, Florida",1468560.0,37.6,70612.0,39509.0,774045.0,767596.0,730402.0,294900.0,1413.0,231039.0,95352.0,25594.0,14067.0,12,057
"Holmes County, Florida",19529.0,41.0,46063.0,22860.0,7944.0,7894.0,7521.0,94900.0,792.0,1089.0,354.0,79.0,32.0,12,059
